username,tweet,username_of_retweeter,hashtag,tweet created,number of followers,# following
Kput888,"b""it's now even easier to support the serious #mentalhealth condition,  #bipolardisorder. just text bipolar to 70007 and donate \xc2\xa33. https://t.co/ytqbcdv02c""",BipolarUK,"[{'text': 'mentalhealth', 'indices': [59, 72]}, {'text': 'bipolardisorder', 'indices': [85, 101]}]",2018-09-01 08:02:19+00:00,83,315
presshy_b,"b'please don\xe2\x80\x99t say you:\n\n- have ocd because you like your flat clean\n- have bipolar because you had a mood swing\n-  have anxiety disorder because you\xe2\x80\x99re nervous\n- have depression because you had a bad day\n\nthese are illnesses, not things you should use to describe normal emotions'",hatttiegladwell,[],2018-09-01 08:00:46+00:00,1867,1095
crazyovertae,"b'if you feel nervous before a big test, that\xe2\x80\x99s not an anxiety disorder, that\xe2\x80\x99s stress, that\xe2\x80\x99s normal and healthy. if you go from happy to sad randomly one day, it\xe2\x80\x99s not you being bipolar, it\xe2\x80\x99s being hormonal, it\xe2\x80\x99s normal.'",lextra0rdinary,[],2018-09-01 08:00:11+00:00,2457,2603
crazyovertae,b'don\xe2\x80\x99t say you\xe2\x80\x99re depressed if you\xe2\x80\x99re just upset. don\xe2\x80\x99t say you\xe2\x80\x99re bipolar if you have one mood swing. don\xe2\x80\x99t say you have an anxiety disorder if you have normal stress. mental health is not taken seriously because we throw out disorders like they\xe2\x80\x99re adjectives describing a mood.',lextra0rdinary,[],2018-09-01 07:59:38+00:00,2457,2603
RSaeenbux,b'@tayyab_adv09 @betterpakistan he\xe2\x80\x99s suffering from bipolar disorder. tomorrow he will say opposite to this',Shakeel_SKH,[],2018-09-01 07:55:22+00:00,1517,99
happilyunhapee,b'don\xe2\x80\x99t say you\xe2\x80\x99re depressed if you\xe2\x80\x99re just upset. don\xe2\x80\x99t say you\xe2\x80\x99re bipolar if you have one mood swing. don\xe2\x80\x99t say you have an anxiety disorder if you have normal stress. mental health is not taken seriously because we throw out disorders like they\xe2\x80\x99re adjectives describing a mood.',lextra0rdinary,[],2018-09-01 07:52:52+00:00,418,1451
TheShehus,"b'bipolar demonization of iran as either ""taking over mideast"" or ""fighting for survival"" indicates us cognitive disorder &amp; demagoguery unleashed by collapse of america\'s moral compass. iran has been and always will be a stable, powerful &amp; responsible regional actor.'",JZarif,[],2018-09-01 07:52:49+00:00,4309,4899
sykviperrae,b'don\xe2\x80\x99t say you\xe2\x80\x99re depressed if you\xe2\x80\x99re just upset. don\xe2\x80\x99t say you\xe2\x80\x99re bipolar if you have one mood swing. don\xe2\x80\x99t say you have an anxiety disorder if you have normal stress. mental health is not taken seriously because we throw out disorders like they\xe2\x80\x99re adjectives describing a mood.',lextra0rdinary,[],2018-09-01 07:50:39+00:00,2814,1460
zuluetageeee,b'don\xe2\x80\x99t say you\xe2\x80\x99re depressed if you\xe2\x80\x99re just upset. don\xe2\x80\x99t say you\xe2\x80\x99re bipolar if you have one mood swing. don\xe2\x80\x99t say you have an anxiety disorder if you have normal stress. mental health is not taken seriously because we throw out disorders like they\xe2\x80\x99re adjectives describing a mood.',lextra0rdinary,[],2018-09-01 07:46:20+00:00,344,424
SpoookyAutumn,b'don\xe2\x80\x99t say you\xe2\x80\x99re depressed if you\xe2\x80\x99re just upset. don\xe2\x80\x99t say you\xe2\x80\x99re bipolar if you have one mood swing. don\xe2\x80\x99t say you have an anxiety disorder if you have normal stress. mental health is not taken seriously because we throw out disorders like they\xe2\x80\x99re adjectives describing a mood.',lextra0rdinary,[],2018-09-01 07:44:01+00:00,1267,1231
withlovemya,b'don\xe2\x80\x99t say you\xe2\x80\x99re depressed if you\xe2\x80\x99re just upset. don\xe2\x80\x99t say you\xe2\x80\x99re bipolar if you have one mood swing. don\xe2\x80\x99t say you have an anxiety disorder if you have normal stress. mental health is not taken seriously because we throw out disorders like they\xe2\x80\x99re adjectives describing a mood.',lextra0rdinary,[],2018-09-01 07:42:18+00:00,344,92
Huntyroyal,"b""it's now even easier to support the serious #mentalhealth condition,  #bipolardisorder. just text bipolar to 70007 and donate \xc2\xa33. https://t.co/ytqbcdv02c""",BipolarUK,"[{'text': 'mentalhealth', 'indices': [59, 72]}, {'text': 'bipolardisorder', 'indices': [85, 101]}]",2018-09-01 07:40:56+00:00,28542,28898
Giovanni1958D,"b'bipolar demonization of iran as either ""taking over mideast"" or ""fighting for survival"" indicates us cognitive disorder &amp; demagoguery unleashed by collapse of america\'s moral compass. iran has been and always will be a stable, powerful &amp; responsible regional actor.'",JZarif,[],2018-09-01 07:37:14+00:00,87,16
katarinderxo,b'don\xe2\x80\x99t say you\xe2\x80\x99re depressed if you\xe2\x80\x99re just upset. don\xe2\x80\x99t say you\xe2\x80\x99re bipolar if you have one mood swing. don\xe2\x80\x99t say you have an anxiety disorder if you have normal stress. mental health is not taken seriously because we throw out disorders like they\xe2\x80\x99re adjectives describing a mood.',lextra0rdinary,[],2018-09-01 07:36:26+00:00,212,191
AimiFareha,b'don\xe2\x80\x99t say you\xe2\x80\x99re depressed if you\xe2\x80\x99re just upset. don\xe2\x80\x99t say you\xe2\x80\x99re bipolar if you have one mood swing. don\xe2\x80\x99t say you have an anxiety disorder if you have normal stress. mental health is not taken seriously because we throw out disorders like they\xe2\x80\x99re adjectives describing a mood.',lextra0rdinary,[],2018-09-01 07:35:43+00:00,394,38
carriethompsonn,b'don\xe2\x80\x99t say you\xe2\x80\x99re depressed if you\xe2\x80\x99re just upset. don\xe2\x80\x99t say you\xe2\x80\x99re bipolar if you have one mood swing. don\xe2\x80\x99t say you have an anxiety disorder if you have normal stress. mental health is not taken seriously because we throw out disorders like they\xe2\x80\x99re adjectives describing a mood.',lextra0rdinary,[],2018-09-01 07:34:45+00:00,145,90
PrinnyNahoti,b'don\xe2\x80\x99t say you\xe2\x80\x99re depressed if you\xe2\x80\x99re just upset. don\xe2\x80\x99t say you\xe2\x80\x99re bipolar if you have one mood swing. don\xe2\x80\x99t say you have an anxiety disorder if you have normal stress. mental health is not taken seriously because we throw out disorders like they\xe2\x80\x99re adjectives describing a mood.',lextra0rdinary,[],2018-09-01 07:34:39+00:00,552,201
roosyidahrosly,b'don\xe2\x80\x99t say you\xe2\x80\x99re depressed if you\xe2\x80\x99re just upset. don\xe2\x80\x99t say you\xe2\x80\x99re bipolar if you have one mood swing. don\xe2\x80\x99t say you have an anxiety disorder if you have normal stress. mental health is not taken seriously because we throw out disorders like they\xe2\x80\x99re adjectives describing a mood.',lextra0rdinary,[],2018-09-01 07:33:31+00:00,189,37
PsychMarwaha,"b'have you considered psychoeducation in the management of bipolar disorder? this review summarizes the evidence on 4 modalities: individual, group, family, and internet-based. read it to see which were the most effective. https://t.co/bolp4wlurq https://t.co/9mpnwuxhkn'",PsychiatristCNS,[],2018-09-01 07:32:05+00:00,1892,1056
EGeisor,b'don\xe2\x80\x99t say you\xe2\x80\x99re depressed if you\xe2\x80\x99re just upset. don\xe2\x80\x99t say you\xe2\x80\x99re bipolar if you have one mood swing. don\xe2\x80\x99t say you have an anxiety disorder if you have normal stress. mental health is not taken seriously because we throw out disorders like they\xe2\x80\x99re adjectives describing a mood.',lextra0rdinary,[],2018-09-01 07:30:24+00:00,4,39
putrialyaaaaa,b'don\xe2\x80\x99t say you\xe2\x80\x99re depressed if you\xe2\x80\x99re just upset. don\xe2\x80\x99t say you\xe2\x80\x99re bipolar if you have one mood swing. don\xe2\x80\x99t say you have an anxiety disorder if you have normal stress. mental health is not taken seriously because we throw out disorders like they\xe2\x80\x99re adjectives describing a mood.',lextra0rdinary,[],2018-09-01 07:30:10+00:00,543,481
SugarmanDr,b'probiotics for bipolar disorder mania - harvard health blog https://t.co/iajj68co2o',no retweet username,[],2018-09-01 07:29:48+00:00,600,228
Bibliophileeyy,b'don\xe2\x80\x99t say you\xe2\x80\x99re depressed if you\xe2\x80\x99re just upset. don\xe2\x80\x99t say you\xe2\x80\x99re bipolar if you have one mood swing. don\xe2\x80\x99t say you have an anxiety disorder if you have normal stress. mental health is not taken seriously because we throw out disorders like they\xe2\x80\x99re adjectives describing a mood.',lextra0rdinary,[],2018-09-01 07:29:03+00:00,1012,645
graceeroberts24,b'don\xe2\x80\x99t say you\xe2\x80\x99re depressed if you\xe2\x80\x99re just upset. don\xe2\x80\x99t say you\xe2\x80\x99re bipolar if you have one mood swing. don\xe2\x80\x99t say you have an anxiety disorder if you have normal stress. mental health is not taken seriously because we throw out disorders like they\xe2\x80\x99re adjectives describing a mood.',lextra0rdinary,[],2018-09-01 07:28:45+00:00,327,459
bemmabingbong,b'don\xe2\x80\x99t say you\xe2\x80\x99re depressed if you\xe2\x80\x99re just upset. don\xe2\x80\x99t say you\xe2\x80\x99re bipolar if you have one mood swing. don\xe2\x80\x99t say you have an anxiety disorder if you have normal stress. mental health is not taken seriously because we throw out disorders like they\xe2\x80\x99re adjectives describing a mood.',lextra0rdinary,[],2018-09-01 07:28:25+00:00,72,50
fsmoghadam,"b'bipolar demonization of iran as either ""taking over mideast"" or ""fighting for survival"" indicates us cognitive disorder &amp; demagoguery unleashed by collapse of america\'s moral compass. iran has been and always will be a stable, powerful &amp; responsible regional actor.'",JZarif,[],2018-09-01 07:27:49+00:00,2284,2784
yoroshikuumin,"b""'i write this to inform you that there is no shame in our condition'. #opinion https://t.co/bdiu0ll57i""",rapplerdotcom,"[{'text': 'Opinion', 'indices': [89, 97]}]",2018-09-01 07:26:18+00:00,861,778
__SlimRiya,b'don\xe2\x80\x99t say you\xe2\x80\x99re depressed if you\xe2\x80\x99re just upset. don\xe2\x80\x99t say you\xe2\x80\x99re bipolar if you have one mood swing. don\xe2\x80\x99t say you have an anxiety disorder if you have normal stress. mental health is not taken seriously because we throw out disorders like they\xe2\x80\x99re adjectives describing a mood.',lextra0rdinary,[],2018-09-01 07:24:23+00:00,5150,5718
fatiyalissa_,b'don\xe2\x80\x99t say you\xe2\x80\x99re depressed if you\xe2\x80\x99re just upset. don\xe2\x80\x99t say you\xe2\x80\x99re bipolar if you have one mood swing. don\xe2\x80\x99t say you have an anxiety disorder if you have normal stress. mental health is not taken seriously because we throw out disorders like they\xe2\x80\x99re adjectives describing a mood.',lextra0rdinary,[],2018-09-01 07:24:03+00:00,788,377
Christinamyerss,b'don\xe2\x80\x99t say you\xe2\x80\x99re depressed if you\xe2\x80\x99re just upset. don\xe2\x80\x99t say you\xe2\x80\x99re bipolar if you have one mood swing. don\xe2\x80\x99t say you have an anxiety disorder if you have normal stress. mental health is not taken seriously because we throw out disorders like they\xe2\x80\x99re adjectives describing a mood.',lextra0rdinary,[],2018-09-01 07:24:00+00:00,1254,1220
hamedthk72,"b'bipolar demonization of iran as either ""taking over mideast"" or ""fighting for survival"" indicates us cognitive disorder &amp; demagoguery unleashed by collapse of america\'s moral compass. iran has been and always will be a stable, powerful &amp; responsible regional actor.'",JZarif,[],2018-09-01 07:23:33+00:00,1896,3404
themintcupcake,b'don\xe2\x80\x99t say you\xe2\x80\x99re depressed if you\xe2\x80\x99re just upset. don\xe2\x80\x99t say you\xe2\x80\x99re bipolar if you have one mood swing. don\xe2\x80\x99t say you have an anxiety disorder if you have normal stress. mental health is not taken seriously because we throw out disorders like they\xe2\x80\x99re adjectives describing a mood.',lextra0rdinary,[],2018-09-01 07:23:29+00:00,12,78
EsmeeBlont,b'don\xe2\x80\x99t say you\xe2\x80\x99re depressed if you\xe2\x80\x99re just upset. don\xe2\x80\x99t say you\xe2\x80\x99re bipolar if you have one mood swing. don\xe2\x80\x99t say you have an anxiety disorder if you have normal stress. mental health is not taken seriously because we throw out disorders like they\xe2\x80\x99re adjectives describing a mood.',lextra0rdinary,[],2018-09-01 07:22:37+00:00,85,138
bonushellboy,b'is this twee or just bipolar disorder personified? is there even a difference?',no retweet username,[],2018-09-01 07:22:35+00:00,1313,952
Apoorva_Says,b'don\xe2\x80\x99t say you\xe2\x80\x99re depressed if you\xe2\x80\x99re just upset. don\xe2\x80\x99t say you\xe2\x80\x99re bipolar if you have one mood swing. don\xe2\x80\x99t say you have an anxiety disorder if you have normal stress. mental health is not taken seriously because we throw out disorders like they\xe2\x80\x99re adjectives describing a mood.',lextra0rdinary,[],2018-09-01 07:22:21+00:00,158,109
upv_palaban,b'queenie guibao was diagnosed with bipolar disorder when she was 19. she now shares her experience on how she overcame her mental illness through her relationships with god and her family #takehearthavecourage #palabancares #upvcmmovesformh https://t.co/dzgrmdkhf7',no retweet username,[],2018-09-01 07:21:33+00:00,444,221
elvnski,b'don\xe2\x80\x99t say you\xe2\x80\x99re depressed if you\xe2\x80\x99re just upset. don\xe2\x80\x99t say you\xe2\x80\x99re bipolar if you have one mood swing. don\xe2\x80\x99t say you have an anxiety disorder if you have normal stress. mental health is not taken seriously because we throw out disorders like they\xe2\x80\x99re adjectives describing a mood.',lextra0rdinary,[],2018-09-01 07:19:48+00:00,414,606
cessymiranda,b'don\xe2\x80\x99t say you\xe2\x80\x99re depressed if you\xe2\x80\x99re just upset. don\xe2\x80\x99t say you\xe2\x80\x99re bipolar if you have one mood swing. don\xe2\x80\x99t say you have an anxiety disorder if you have normal stress. mental health is not taken seriously because we throw out disorders like they\xe2\x80\x99re adjectives describing a mood.',lextra0rdinary,[],2018-09-01 07:18:42+00:00,246,209
Fabrizio_Zilli,"b'bipolar demonization of iran as either ""taking over mideast"" or ""fighting for survival"" indicates us cognitive disorder &amp; demagoguery unleashed by collapse of america\'s moral compass. iran has been and always will be a stable, powerful &amp; responsible regional actor.'",JZarif,[],2018-09-01 07:18:33+00:00,91,261
reyngwyneth,b'don\xe2\x80\x99t say you\xe2\x80\x99re depressed if you\xe2\x80\x99re just upset. don\xe2\x80\x99t say you\xe2\x80\x99re bipolar if you have one mood swing. don\xe2\x80\x99t say you have an anxiety disorder if you have normal stress. mental health is not taken seriously because we throw out disorders like they\xe2\x80\x99re adjectives describing a mood.',lextra0rdinary,[],2018-09-01 07:18:24+00:00,30,102
