username,tweet,username_of_retweeter,hashtag,tweet created,number of followers,# following,label 
spaceplumbs,so i wasn't officially diagnosed with anything today but the probability of being diagnosed as bipolar ii is v high and-,no retweet username,[],2017-08-30 22:30:54+00:00,1834,567,"['diagnosed with', 'diagnosed as bipolar']"
Girl4Music,"i was almost diagnosed bipolar. almost. even though i am not, i am still taking medication that treats bipolar.",no retweet username,[],2017-08-30 20:30:10+00:00,2554,623,['diagnosed bipolar']
LadyGuyton_,people be so bipolar... and the doctors ain't diagnosed them with it lmao,no retweet username,[],2017-08-30 20:18:20+00:00,3535,590,[]
iPhone__Fashion,free 23andme test if you've been diagnosed with depression or bipolar i/ii – must have been prescribed meds – - https://t.co/sad5eoe83v,no retweet username,[],2017-08-30 19:29:54+00:00,824,110,['diagnosed with']
LiamTweeting100,over a million of us in the uk have bipolar. support bipolar uk and support the people behind the diagnosis &gt; https://t.co/fy7ffyjjdk #iam https://t.co/nzgk3ynvvp,JamesWade180,[],2017-08-30 19:03:49+00:00,133,767,['have bipolar']
siudeal,free 23andme test if you've been diagnosed with depression or bipolar i/ii - must have been… https://t.co/7uqtyzjppr,no retweet username,[],2017-08-30 18:48:42+00:00,188,0,['diagnosed with']
simontucker1979,@emmachampion6 @mattrbarn same here. when i was first diagnosed bipolar my best cure was to disappear into my room with headphones &amp; just get lost for few hours,no retweet username,[],2017-08-30 17:56:31+00:00,3969,3274,"['first diagnosed', 'diagnosed bipolar']"
hallmanreport,@znoes @brainouty @jeebling @sawsharee @robertbland14 @price1000000 @mrsperrin @solomongrundy6 @las4liberty @osterblom_karen @sb51antinomy @buddymoore23 @waconia3 @mondodelarge @clockworktrump @john_w_marshall @aubrynathome @jameshunnel @captainsmirk2 @michell71375111 @miss_booga @suzanne_weimer @tinahillstrom1 @shoegoddesss @buckwheezer @edbownds @altgent @wrightdjohn @rickbaker17 @d_walker1773 @marlamhughes @trenaway11 @saveaslave @penelopepratts @just_old_joe @cherami1sherrie @jamiew1776 @idiotsabound1 @jaystylus @iamthehamish @jamy208 @frakermonica @leonarddallas2 @orangeblood2012 @captmxamerica @evil_capt_smirk @klrwriter @v0icefortruth @nsarwark https://t.co/ywiwlwzqbv,no retweet username,[],2017-08-30 17:20:25+00:00,673,1636,[]
MStepney71,a relative attempted suicide multiple times in high school. was diagnosed bipolar and given medication.,AdamHarstad,[],2017-08-30 15:31:11+00:00,1958,2505,['diagnosed bipolar']
AdamHarstad,a relative attempted suicide multiple times in high school. was diagnosed bipolar and given medication.,no retweet username,[],2017-08-30 15:28:36+00:00,14206,47,['diagnosed bipolar']
MoleculeraLabs,"13-year-old tessa gallo was confined to a psychiatric ward for 10 months, diagnosed as bipolar. but dr. chang and... https://t.co/gobshbst9l",no retweet username,[],2017-08-30 15:17:06+00:00,717,325,['diagnosed as bipolar']
dxrkestsxul,"@askmenfess karena kamu ga bisa self diagnosed suatu penyakit, penyakit mental apa lagi..  kamu ga bisa 'merasa' bipolar doang, karena tubuhmu —",no retweet username,[],2017-08-30 09:53:15+00:00,176,224,[]
shinynyasu,"@pitiossx oh man...
and yeah! i have a therapist who prescribes medications, not for bipolar tho, i'm not diagnosed with that ahh but i have other-",no retweet username,[],2017-08-30 08:41:16+00:00,6,10,['diagnosed with']
Girl4Music,i had a experience a couple of years ago where i was almost diagnosed bipolar.,no retweet username,[],2017-08-30 03:46:41+00:00,2554,623,['diagnosed bipolar']
AlastairAlimac5,over a million of us in the uk have bipolar. support bipolar uk and support the people behind the diagnosis &gt; https://t.co/fy7ffyjjdk #iam https://t.co/nzgk3ynvvp,JamesWade180,[],2017-08-30 03:42:00+00:00,226,692,['have bipolar']
micknickbrewer,"@rudiedsall really? doesn't tell anyone to get off their meds does it? i've read similar pieces, notably by someone diagnosed with bipolar disorder...",no retweet username,[],2017-08-30 03:41:24+00:00,148,691,"['diagnosed with', 'diagnosed with bipolar']"
DRineways,free 23andme kit for those diagnosed with depression &amp;amp; bipolar disorder https://t.co/e6tqqchhpr,no retweet username,[],2017-08-30 02:42:26+00:00,6,10,['diagnosed with']
iPhone__Fashion,free 23andme kit for those diagnosed with depression &amp; bipolar disorder - https://t.co/ogbbpzka4j https://t.co/il5xqxahpv,no retweet username,[],2017-08-30 02:29:42+00:00,824,110,['diagnosed with']
kathy,"@nullnotvoid diagnosed then as some flavor of bipolar with psychotic features. i'm not convinced that was accurate, but either way it was an adventure.",no retweet username,[],2017-08-30 01:59:22+00:00,1299,2852,[]
DBSAlliance,video: growing up with a bipolar family member. what two sisters learn from their mother’s diagnosis. https://t.co/wavuugifrd @webmd https://t.co/8iosl2fuuy,no retweet username,[],2017-08-30 00:33:01+00:00,32092,169,[]
princedustling,"(2) i've been clinically diagnosed with major depressive disorder and bipolar disorder in the past year, which explains a lot. but-",no retweet username,[],2017-08-29 20:38:38+00:00,171,570,['diagnosed with']
TVSzabo,"@drmonifa yeah, some friends that have been diagnosed with various forms of bipolar disorder actually find cbt to work better than/assist medication",no retweet username,[],2017-08-29 20:23:56+00:00,18,47,['diagnosed with']
yofreesamples,"free 23andme kit for those diagnosed with depression &amp; bipolar disorder
https://t.co/dz9jdzgnmj",no retweet username,[],2017-08-29 19:06:48+00:00,6949,1747,['diagnosed with']
gabbyfornow,"but, after 4 years of my ""random mood swings"" i was officially diagnosed with bipolar disorder today, so that's something. 🤷🏽‍♀️",no retweet username,[],2017-08-29 18:31:20+00:00,288,217,"['diagnosed with', 'diagnosed with bipolar']"
dspetro,"after i diagnosed michael jackson, prince and whitney houston with bipolar disorder they all died within a few years.",no retweet username,[],2017-08-29 17:05:14+00:00,2600,2784,[]
_radsy,breaking news: earth tired of being diagnosed as major depressive when it is clearly bipolar,_radsy,[],2017-08-29 16:02:13+00:00,35703,879,[]
obese_dyke,"self diagnosed with severe depression, anxiety, add, insomnia, ocd, antisocial personality disorder, ptsd, bipolar disorder, &amp; schizophrenia",no retweet username,[],2017-08-29 12:24:59+00:00,54,18,['diagnosed with']
WarehousePanda,aged 60+ and have a diagnosis of bipolar? take part in the latest research study with @spectrumcentre &gt; https://t.co/dikj0usi2l https://t.co/rnu5x3c7n4,BipolarUK,[],2017-08-29 11:27:43+00:00,242,458,[]
lessismoremike,aged 60+ and have a diagnosis of bipolar? take part in the latest research study with @spectrumcentre &gt; https://t.co/dikj0usi2l https://t.co/rnu5x3c7n4,BipolarUK,[],2017-08-29 10:19:40+00:00,3642,4998,[]
JCInteract,aged 60+ and have a diagnosis of bipolar? take part in the latest research study with @spectrumcentre &gt; https://t.co/dikj0usi2l https://t.co/rnu5x3c7n4,BipolarUK,[],2017-08-29 10:05:37+00:00,538,16,[]
BipolarUK,aged 60+ and have a diagnosis of bipolar? take part in the latest research study with @spectrumcentre &gt; https://t.co/dikj0usi2l https://t.co/rnu5x3c7n4,no retweet username,[],2017-08-29 10:04:03+00:00,25674,1244,[]
ShahrilMuzammil,done psychiatric patient simulation :d im diagnosed as bipolar disorder currently mania without psychosis wooohoooo,no retweet username,[],2017-08-29 07:46:50+00:00,559,344,['diagnosed as bipolar']
lanibirdtweets,"that's what i did &amp; i regret it so badly. i've been diagnosed as bipolar a year &amp; a half and that bomb is still going off, still hurting me",no retweet username,[],2017-08-29 04:08:02+00:00,7055,2171,['diagnosed as bipolar']
Olivia_Free98,"when i was a freshman, i was diagnosed with bipolar disorder. this basically means that my highs are too high and my lows are too low.",no retweet username,[],2017-08-29 01:13:58+00:00,279,282,"['diagnosed with', 'diagnosed with bipolar']"
Dpeters1977,video: growing up with a bipolar family member. what two sisters learn from their mother’s diagnosis. https://t.co/wavuugifrd @webmd https://t.co/awt9bfxkhm,DBSAlliance,[],2017-08-29 00:34:44+00:00,2716,5001,[]
DBSAlliance,video: growing up with a bipolar family member. what two sisters learn from their mother’s diagnosis. https://t.co/wavuugifrd @webmd https://t.co/awt9bfxkhm,no retweet username,[],2017-08-29 00:33:01+00:00,32092,169,[]
Dpeters1977,bipolar spouses... who's taking care of you? a diagnosis of #bipolar disorder demands att https://t.co/iumj0ln8g7 https://t.co/aseedmhvmq,_carrienet_,"[{'text': 'Bipolar', 'indices': [77, 85]}]",2017-08-29 00:21:26+00:00,2716,5001,[]
_carrienet_,bipolar spouses... who's taking care of you? a diagnosis of #bipolar disorder demands att https://t.co/iumj0ln8g7 https://t.co/aseedmhvmq,no retweet username,"[{'text': 'Bipolar', 'indices': [60, 68]}]",2017-08-29 00:16:41+00:00,82474,62826,[]
brigidkeely,@voteforgracie have you been diagnosed w/bipolar by chance?,no retweet username,[],2017-08-28 22:39:55+00:00,1437,946,[]
mybrainonfire,"2day ten years ago, the doctors diagnosed me with a ""#bipolar #depression"". ten years full of highs and deeps. i'm exhausted. #mentalillness https://t.co/b0kyoeftvb",no retweet username,"[{'text': 'bipolar', 'indices': [53, 61]}, {'text': 'depression', 'indices': [62, 73]}]",2017-08-28 18:40:42+00:00,258,505,[]
martyrfish,"@hermit_thrush i believe it. i was diagnosed/treated incorrectly for pediatric bipolar for 10 years, this diagnosis made a lot of sense",no retweet username,[],2017-08-28 17:32:16+00:00,214,153,[]
leewise_,over a million of us in the uk have bipolar. support bipolar uk and support the people behind the diagnosis &gt; https://t.co/fy7ffyjjdk #iam https://t.co/nzgk3ynvvp,JamesWade180,[],2017-08-28 14:32:46+00:00,36,165,['have bipolar']
jjjjjank,"also proud to have mild autisim and ""bipolar with severe depression fits"" all self diagnosed of course.",no retweet username,[],2017-08-28 14:17:53+00:00,449,2321,[]
moner_alo,the most alarming part of bipolar disorder is that it is usually diagnosed very late in the day. it is very... https://t.co/1kznastpqm,no retweet username,[],2017-08-28 13:10:03+00:00,26,62,[]
gazmc26,over a million of us in the uk have bipolar. support bipolar uk and support the people behind the diagnosis &gt; https://t.co/fy7ffyjjdk #iam https://t.co/nzgk3ynvvp,JamesWade180,[],2017-08-28 12:21:35+00:00,212,848,['have bipolar']
Bluwoad,"#iam a husband, an actor, a writer, a tweeter. i have bipolar. support the person behind the diagnosis @bipolaruk https://t.co/wh8aykrw4m https://t.co/pektcezzta",stephenfry,"[{'text': 'Iam', 'indices': [16, 20]}]",2017-08-28 12:01:44+00:00,171,368,"['have bipolar', 'i have bipolar']"
Camclaret1Calum,over a million of us in the uk have bipolar. support bipolar uk and support the people behind the diagnosis &gt; https://t.co/fy7ffyjjdk #iam https://t.co/nzgk3ynvvp,JamesWade180,[],2017-08-28 12:00:33+00:00,5491,5356,['have bipolar']
scoutriver,"things i've been diagnosed with:
-anorexia
-bipolar ii w psychotic traits 
-borderline personality disorder (then it was revoked)",no retweet username,[],2017-08-28 10:52:12+00:00,3003,932,['diagnosed with']
XDavidx1990,over a million of us in the uk have bipolar. support bipolar uk and support the people behind the diagnosis &gt; https://t.co/fy7ffyjjdk #iam https://t.co/nzgk3ynvvp,JamesWade180,[],2017-08-28 10:17:37+00:00,13,54,['have bipolar']
obese_dyke,"self diagnosed with severe depression, anxiety, add, insomnia, ocd, antisocial personality disorder, ptsd, bipolar disorder, &amp; schizophrenia",no retweet username,[],2017-08-28 07:54:50+00:00,54,18,['diagnosed with']
BipolarTweets,since being diagnosed with #bipolar alot of people have walked out of my life. has anyone else with a #mentalillness experienced this?,no retweet username,"[{'text': 'bipolar', 'indices': [27, 35]}, {'text': 'mentalillness', 'indices': [102, 116]}]",2017-08-28 07:05:58+00:00,2164,1385,['diagnosed with']
PaulMacak,they also diagnosed me as bipolar. so i called my sister and told her and she was more helpful and supportive than i ever thought possible,no retweet username,[],2017-08-28 03:58:11+00:00,1196,994,[]
PaulMacak,"when i was first diagnosed with bipolar disorder i was seriously like, no, you're wrong so i went to another provider for a second opinion.",no retweet username,[],2017-08-28 03:55:41+00:00,1196,994,"['first diagnosed', 'diagnosed with', 'diagnosed with bipolar']"
ProjectAIP,#teens @halsey was diagnosed w/#bipolar disorder at age17 following a #suicide attempt.she got help &amp; used music to heal &amp; overcome. #vmas,no retweet username,"[{'text': 'teens', 'indices': [0, 6]}, {'text': 'bipolar', 'indices': [31, 39]}, {'text': 'suicide', 'indices': [70, 78]}, {'text': 'VMAs', 'indices': [141, 146]}]",2017-08-28 02:40:03+00:00,1007,1816,[]
hmbitchessa,just a little something about me: i am diagnosed with bipolar ii. i take quetiapine seroquel xr 200 mg.,no retweet username,[],2017-08-28 01:58:48+00:00,1,1,"['am diagnosed', 'diagnosed with', 'i am diagnosed', 'diagnosed with bipolar']"
AntiStigma,video: growing up with a bipolar family member. what two sisters learn from their mother’s diagnosis. https://t.co/wavuugifrd @webmd https://t.co/sisuoe9lu6,DBSAlliance,[],2017-08-28 00:46:29+00:00,3078,344,[]
DBSAlliance,video: growing up with a bipolar family member. what two sisters learn from their mother’s diagnosis. https://t.co/wavuugifrd @webmd https://t.co/sisuoe9lu6,no retweet username,[],2017-08-28 00:33:10+00:00,32092,169,[]
ThePMFAutism,"#1 children vs adults
bipolar disorder presents differently in adults than it does in children and older criteria... https://t.co/o7os8ixx1s",no retweet username,[],2017-08-28 00:29:17+00:00,337,471,[]
sourxbabe,@tenderpbj i hate when people use bipolar to describe things like the weather because i am in fact diagnosed bipolar 🙃,no retweet username,[],2017-08-28 00:28:50+00:00,244,335,['diagnosed bipolar']
circuslullabies,remember when i was diagnosed as bipolar lmao good times,no retweet username,[],2017-08-27 23:32:03+00:00,745,2529,['diagnosed as bipolar']
IMSamShelley,my answer to how can i get out of being diagnosed with bipolar? https://t.co/zswd2rpzw8,no retweet username,[],2017-08-27 23:01:56+00:00,977,1426,"['diagnosed with', 'diagnosed with bipolar']"
username,tweet,username_of_retweeter,hashtag,tweet created,number of followers,# following,label
NeLLLieBly,"diagnosed #bipolar on antidepressants? got worse on abilify? it might have been #akathisia, aka living hell. (bipolar drugs make it worse.) https://t.co/nfo8tudcuv",no retweet username,"[{'text': 'bipolar', 'indices': [10, 18]}, {'text': 'Akathisia', 'indices': [80, 90]}]",2017-10-01 06:23:53+00:00,1127,1970,[]
ushakira_,"i was diagnosed with depression, but i think im actually bipolar",no retweet username,[],2017-10-01 04:14:06+00:00,1030,327,['diagnosed with']
meexroon,i got angry with this girlfriend last night. she insists she's bipolar but she also was diagnosed as having npd.,no retweet username,[],2017-10-01 01:35:04+00:00,769,379,[]
