username,tweet,username_of_retweeter,hashtag,tweet created,number of followers,# following,label
queenmobeen,"“how many people do you think throughout history were diagnosed as schizophrenic, bipolar, psychotic.. or maybe just plain crazy, when they had something that could’ve been so easily diagnosed?”

misdiagnosis is more common than drug or surgery errors..",no retweet username,[],2018-06-29 07:21:57+00:00,146,306,[]
crazymaryishere,"@further_yet @bipolar_blogs @strugglebipolar no matter how many drs you see, if they know youre diagnosed before, none would say otherwise and youll keep not believing.",no retweet username,[],2018-06-29 05:00:19+00:00,32,435,[]
christinelu,"actress glenn close co-founded @bc2m in 2010 after her sister was diagnosed with bipolar disorder and her nephew with schizoaffective disorder.

the stigma of my sister’s bipolar made her self-isolation worse before her suicide. so, i share. learn more.
https://t.co/mjybblpygs https://t.co/yatcghqthj",no retweet username,[],2018-06-29 04:18:52+00:00,32618,4085,"['diagnosed with', 'diagnosed with bipolar']"
dednewb,"6. ive noticed many psychologists and psychiatrists have misdiagnosed people anyway or have diagnosed people as bipolar in their teens while knowing its wrong,just because companies wanna sell pills. im not saying all pills or diagnoses are wrong,but it happens a lot",no retweet username,[],2018-06-29 03:57:38+00:00,204,119,[]
dednewb,"1. if u gonna fake mental illness,do it right:
-u cant be diagnosed bipolar in your teens,cus the symptoms match typical teen behavior (yes ,u learn that in psychology)
-mania doesnt mean just being hyper
-mania doesnt make u super smart or focused but the opposite",no retweet username,[],2018-06-29 03:39:11+00:00,204,119,['diagnosed bipolar']
Kisey,i was talking to some of the girls at work today &amp; they asked me what i thought they had. i told one girl that she shows signs of bipolar &amp; she told me that she'd been diagnosed with it already😳,no retweet username,[],2018-06-29 01:40:58+00:00,586,403,['diagnosed with']
NefarusContrara,"@drnickels you bring the best articles 2 my attention. my daughter was diagnosed w-add, hyperactivity, the letters of all of them i forget! then they attempted 2 tell me my kid was bipolar at 7 years old!i refused to medicate her at all. 2 phd's by 31. both in advanced mathematics. lol",no retweet username,[],2018-06-29 01:37:14+00:00,864,564,[]
TaylorBear1013,“i’m so bipolar lol!!!!” really bc id love to bet you’ve never been dr diagnosed with anything literally ever https://t.co/wxicb2vzrt,no retweet username,[],2018-06-29 01:17:44+00:00,187,112,['diagnosed with']
pea__sea,also they diagnosed me as bipolar and didn’t tell me or treat me as such until like three years later,no retweet username,[],2018-06-29 00:53:49+00:00,269,316,[]
Hlth_Literacy,"'i am not #homeless. i am houseless.' that’s how a 56-year-old man who lives in a tent in the woods in elgin, illinois describes his life. he said he has been diagnosed with mild bipolar disorder, is an alcoholic &amp; is #hiv+ https://t.co/fxt5h9okis mt @journalcourier #housing https://t.co/sdgbi0zhrz",no retweet username,"[{'text': 'homeless', 'indices': [10, 19]}]",2018-06-29 00:20:07+00:00,6114,1183,['diagnosed with']
loveandmatter,"@natasha_tracy it is impossible the number of people diagnosed with bipolar is accurate.  do not despair.  i was also diagnosed bipolar and they were wrong.  #notforlife
#misdiagnosis #crisis #epidemic",no retweet username,[],2018-06-29 00:03:22+00:00,215,494,"['diagnosed with', 'diagnosed bipolar', 'diagnosed with bipolar']"
Thorwilson95,ive been diagnosed as bipolar and prescribed the right medication and let me tell you... i still think your a bitch lol,no retweet username,[],2018-06-28 23:26:13+00:00,112,207,['diagnosed as bipolar']
HenFhm18,"some symptoms of #bipolardisorder and #adhd are shared, such as unexpected mood shifts and restlessness. because of this, achieving a differential diagnosis can be complicated. when adhd and bipolar disorder co-occur, the situation becomes even trickier. https://t.co/d1nma1dwxd https://t.co/fkffuaeepg",Brdges2Recovery,"[{'text': 'bipolardisorder', 'indices': [38, 54]}, {'text': 'ADHD', 'indices': [59, 64]}]",2018-06-28 22:44:31+00:00,214,1060,[]
sffrvr,@bleedmusic @robmarkman @genius meds for clinically diagnosed bipolar disorder and a counter laced with hardcore recreational drug paraphernalia is not the same thing.,no retweet username,[],2018-06-28 21:55:16+00:00,1213,582,"['diagnosed bipolar', 'diagnosed bipolar disorder']"
_Cattxo,"hi i’m morgan. diagnosed with major depressive disorder, anxiety, bipolar, and ptsd.

attempted suicide 2 times, hospitalized 3 times. 

recovered from bulimia, currently 3.5 years clean. 
been successfully off meds for a year now. :) 

#endthestigma https://t.co/lj3htn3emr",morxmcd,[],2018-06-28 20:22:00+00:00,953,934,['diagnosed with']
almajir,"@b25dave @yalnif13 @db20something 22 years since i was diagnosed bipolar, many many ups and downs. respect to anyone who has had to learn to manage their mental health, every day represents a new challenge but we meet it together.",no retweet username,[],2018-06-28 18:43:40+00:00,7485,252,['diagnosed bipolar']
keikoinboston,@collin4congress @heathereheying i used to be on meds for anxiety and what turned out to probably be an incorrect diagnosis of cyclothymia (diagnosed as bipolar ii in order to get me meds). 17/,no retweet username,[],2018-06-28 18:39:37+00:00,8402,474,['diagnosed as bipolar']
username,tweet,username_of_retweeter,hashtag,tweet created,number of followers,# following,label
AyyJellybean1,"@ktschultz3 @ryanabe my mom was diagnosed with bipolar depression. one day she’s happy, the next she’s not. it sucks seeing her sad at times. there was a few weeks ago where she felt like giving up but after i snuggled her for a bit she decided to go to the hospital to get help. she told me i was +",no retweet username,[],2018-06-01 08:49:23+00:00,2222,2179,"['diagnosed with', 'diagnosed with bipolar']"
MyleezaKardash,"@kiimomger i was diagnosed as bipolar 2 years ago and all he’s saying is embrace your weakness. and instead of looking at it as a weakness, find strength in it.",no retweet username,[],2018-06-01 05:20:33+00:00,37328,1197,['diagnosed as bipolar']
moughthere,"i was diagnosed with #bipolar disorder at age 28. after attempting to get my illness ""under control"" with 45 different meds, i resorted to 19 #electroconvulsive therapy treatments and just a few meds. i wrote a book called ""electroboy"" about my experience.

#myhandleexplained",electroboyusa,"[{'text': 'bipolar', 'indices': [40, 48]}]",2018-06-01 04:55:35+00:00,9950,10945,['diagnosed with']
mimichyuu_,"stop saying things like “omg i have ocd” or “i’m so depressed” or “ugh she’s so bipolar” when you or those other people are not actually diagnosed with that, please stop using mental health disorders in such a casual manner",no retweet username,[],2018-06-01 04:31:43+00:00,477,179,['diagnosed with']
withereddreams,@wonderhush i was falsely diagnosed w/ depression and the antidepressants made my bipolar tendencies worse but a mood stabilizer has helped w/ depressive &amp; manic symptoms!,no retweet username,[],2018-06-01 03:50:49+00:00,250,422,[]
BuiltTough84,"@fordm @davidklion @patblanchfield eagleton wasn't just in therapy.  he was diagnosed bipolar and hospitalized multiple times for depression, including undergoing shock therapy twice.

that's a shadow of a different demon.",no retweet username,[],2018-06-01 02:59:01+00:00,728,1700,['diagnosed bipolar']
RodgerAMillerJ2,"@borderlinebroad @erezshek @clownandi @bpdmanicbirdie @roytroy9j77 @rodgeramillerj2 @eloc42617770 i have paid my dues as a single working mom of 2 kids, for minimum wage, and i burned out w/bipolar at 46. diagnosed at 50, they can shove it where the sun doesn't shine. i do 1 thing a day, the rest is icing on the cake!!",NoMoStigma1,[],2018-06-01 02:55:55+00:00,1195,62,[]
Silent_Stroller,whelp told my mom about my trip to the hospital and being diagnosed with bipolar depression.,no retweet username,[],2018-06-01 02:51:58+00:00,1462,2035,"['being diagnosed', 'diagnosed with', 'diagnosed with bipolar']"
Reader_Writer,"rt @whizbuzz bipolar.....me : john barrett bipolar.....me
at the age of forty i was diagnosed with bipolar disorder. somehow i had managed to live my life up until then, without... always #reading #books https://t.co/bavrwmv4sy",no retweet username,[],2018-06-01 01:55:09+00:00,20982,11608,"['diagnosed with', 'diagnosed with bipolar']"
deminthered,"late in life i was diagnosed w bipolar disorder when a doctor put together that predictably i did something unthinkable &amp; inexplicable in the fall. last time i packed up my office, packed up my home, left bf,  &amp; moved cross country w/o a word. i scare me.  #bebraveshareyourstory",no retweet username,[],2018-06-01 01:26:11+00:00,5375,5364,[]
Dennis1833,"i was diagnosed with #bipolar disorder at age 28. after attempting to get my illness ""under control"" with 45 different meds, i resorted to 19 #electroconvulsive therapy treatments and just a few meds. i wrote a book called ""electroboy"" about my experience.

#myhandleexplained",electroboyusa,"[{'text': 'bipolar', 'indices': [40, 48]}]",2018-06-01 01:20:36+00:00,775,1756,['diagnosed with']
kostasaurus,"some notable people with bipolar disorder are,
carrie fisher 
kurt cobain
mariah carey
jimi hendrix (then diagnosed as manic depression)
and there's more! https://t.co/rz7nyef8vu",no retweet username,[],2018-06-01 00:45:35+00:00,1106,1027,[]
CentristRn,"@therealroseanne roseanne are you diagnosed bipolar

serious",no retweet username,[],2018-06-01 00:29:07+00:00,3815,4914,['diagnosed bipolar']
Stopthestigma,mom finds relief when her child is finally diagnosed with bipolar | bphope https://t.co/q9yzqvayzt,no retweet username,[],2018-06-01 00:16:10+00:00,2368,86,"['diagnosed with', 'diagnosed with bipolar']"
AlexEDarko,i worked really hard for my degree. i got diagnosed with bipolar disorder halfway through my degree course but i still managed to work as hard as i could and still get a 2:1.,no retweet username,[],2018-05-31 22:36:32+00:00,159,581,"['got diagnosed', 'diagnosed with', 'i got diagnosed', 'diagnosed with bipolar']"
ms_hooligan,don't use bipolar to explain something other than what it is.. you have 2 drastically different outfits in pictures.. doesn't make you bipolar.. having a serious brain and behavioral disorder does.. if you think you really are.. go talk to your doctor.. get diagnosed.. get help! https://t.co/brrubdcqjv,no retweet username,[],2018-05-31 21:24:11+00:00,1570,2222,[]
mrjafri,@mrjafri it's amazing to me how attention i paid to the subject (and my sister is bipolar) until i was diagnosed six months ago and it explained the behaviors that had been ruining my life for almost two decades. i try to ve as open as i can now so that someone else might catch it sooner.,theroncouch,[],2018-05-31 21:20:20+00:00,32911,23692,[]
theroncouch,@mrjafri it's amazing to me how attention i paid to the subject (and my sister is bipolar) until i was diagnosed six months ago and it explained the behaviors that had been ruining my life for almost two decades. i try to ve as open as i can now so that someone else might catch it sooner.,no retweet username,[],2018-05-31 21:05:43+00:00,679,839,[]
Marshmallowwie,@such_a_frknlady she's been diagnosed with did and bipolar. i think she's probably racist but her conditions most likely exacerbated it to the point that she's going on these reckless rants,no retweet username,[],2018-05-31 20:51:06+00:00,1258,972,['diagnosed with']
RosieBrewerton,self diagnosed with bipolar x,no retweet username,[],2018-05-31 20:38:51+00:00,376,311,"['diagnosed with', 'diagnosed with bipolar']"
NoMoStigma1,"@borderlinebroad @erezshek @clownandi @bpdmanicbirdie @roytroy9j77 @rodgeramillerj2 @eloc42617770 i have paid my dues as a single working mom of 2 kids, for minimum wage, and i burned out w/bipolar at 46. diagnosed at 50, they can shove it where the sun doesn't shine. i do 1 thing a day, the rest is icing on the cake!!",no retweet username,[],2018-05-31 20:37:06+00:00,4038,4772,[]
Pr0bablyNever,"up until i was diagnosed, i thought i was bipolar! this isn’t bc i exhibited the symptoms, but bc ptsd (both socially &amp; medically) is mostly associated w combat veterans!! s*xual &amp; emotional trauma are so normalized that the symptoms of being traumatized are also normalized.",no retweet username,[],2018-05-31 18:48:13+00:00,437,353,[]
itsmeclorissa,as someone who has been diagnosed with both social anxiety and bipolar disorder it’s kind of irritating when people defend things like racism with “mental illness”. having a disorder doesn’t make you an asshole and it sure as hell doesn’t give you a pass to be one.,no retweet username,[],2018-05-31 18:03:35+00:00,30,243,['diagnosed with']
AJLunaLeonard,"@thedanomalley the dsm-5 doesn't recognize manic depression as its own diagnosis. it is bipolar 1 or bipolar 2 or schizoaffective disorder bipolar type.  

guess which one i live with...schizoaffective disorder, bipolar type. it used to be diagnosed as schizophrenia/bipolar",no retweet username,[],2018-05-31 17:06:39+00:00,1934,2190,[]
