username,tweet,username_of_retweeter,hashtag,tweet created,number of followers,# following
NAMICentralTX,"@halsey recently revealed what life is like living with #bipolardisorder. take a look at this article highlighting the symptoms and treatment of the #mentalhealth condition.

https://t.co/4lnzmjciqt https://t.co/mndsqurrfl",no retweet username,"[{'text': 'bipolardisorder', 'indices': [56, 72]}]",2019-07-05 02:02:48+00:00,3675,1495
CalGnome,"stephen mather, class of 1887 was born july 4, 1867. despite struggles with bipolar disorder, mather became a self-made millionaire &amp; famed conservationist. he &amp; @cal classmate horace albright led the fight to create the national park service &amp; mather was the first nps director. https://t.co/mo7zzigxcz",CalBearsHistory,[],2019-07-05 02:01:06+00:00,1633,3746
Cal,"stephen mather, class of 1887 was born july 4, 1867. despite struggles with bipolar disorder, mather became a self-made millionaire &amp; famed conservationist. he &amp; @cal classmate horace albright led the fight to create the national park service &amp; mather was the first nps director. https://t.co/mo7zzigxcz",CalBearsHistory,[],2019-07-05 01:53:08+00:00,112759,7094
boostFootHealth,"i'm a #mentalhealth writer and advocate who suffered for more than a decade with #bipolar disorder. i tried more than 35 meds and had 19 #electroconvulsive therapy treatments and i’m telling you, i’ve never seen anyone more mentally ill than 45.

#25thamendmentnow #electroboy https://t.co/ret9m6mfyq",electroboyusa,"[{'text': 'mentalhealth', 'indices': [25, 38]}, {'text': 'bipolar', 'indices': [100, 108]}]",2019-07-05 01:15:46+00:00,16,164
fluxreal,"a super personal project about my personal experiences struggling with bipolar disorder and bpd 💜

my mental illness and i: a love story https://t.co/m6pny21se7",SLAYLONIE,[],2019-07-05 01:11:33+00:00,1167,361
The2ndZero,"@graysloth @linkxomega5 @takahata101 in your post, you conflate something not being evidenced by objective reality and something not existing. i have bipolar disorder, and anyone who has observed me for a long time has noticed that i have been irate at minor things. i don't want it &amp; i'm not faking. (1/2)",no retweet username,[],2019-07-05 00:33:57+00:00,127,387
crazymeinnyc,"i'm a #mentalhealth writer and advocate who suffered for more than a decade with #bipolar disorder. i tried more than 35 meds and had 19 #electroconvulsive therapy treatments and i’m telling you, i’ve never seen anyone more mentally ill than 45.

#25thamendmentnow #electroboy https://t.co/ret9m6mfyq",electroboyusa,"[{'text': 'mentalhealth', 'indices': [25, 38]}, {'text': 'bipolar', 'indices': [100, 108]}]",2019-07-05 00:29:32+00:00,5488,5915
jurylady5,"i'm a #mentalhealth writer and advocate who suffered for more than a decade with #bipolar disorder. i tried more than 35 meds and had 19 #electroconvulsive therapy treatments and i’m telling you, i’ve never seen anyone more mentally ill than 45.

#25thamendmentnow #electroboy https://t.co/ret9m6mfyq",electroboyusa,"[{'text': 'mentalhealth', 'indices': [25, 38]}, {'text': 'bipolar', 'indices': [100, 108]}]",2019-07-05 00:27:32+00:00,15847,17415
_morios,what is bipolar disorder? https://t.co/ntiefrloax,beautyofyourown,[],2019-06-05 11:56:36+00:00,297,653
_morios,"me yesterday: maybe life isn’t that bad, maybe i can be happy
my bipolar disorder today: https://t.co/o1b9o4eneo",bitchidiot3,[],2019-06-05 11:53:28+00:00,297,653
RehabSouth,"we offer treatment for:
alcohol abuse
anorexia
anxiety
binge eating
burnout
bipolar disorder
bulimia
depression
drug addiction
dual disorders
overeating
gambling addiction
self harm
stress
substance abuse
trauma
medical aid / insurance rates apply https://t.co/gtdf5bmkab",no retweet username,[],2019-06-05 11:36:27+00:00,27,36
Lettywhitesnow,@szkt10 穴冥やらせてbp1毎に千円罰金の刑に処す,no retweet username,[],2019-06-05 11:36:17+00:00,123,175
abso_scribbles,"@webcomicupdates hey, i'm mykel (he/him) and i create @franticlive, a band drama/queer romance comic with a focus on mental health. the protag, mitch, lives with bipolar ii disorder.
https://t.co/niczt6uepf
https://t.co/gellwiatzh
https://t.co/vdsmkldeua
support: https://t.co/7zvbcpcue2 🏳️‍🌈 https://t.co/ws6qleasdf",muepin,[],2019-06-05 11:35:11+00:00,158,324
ekuzevska,"bipolar disorder: mania, depression, drugs, and rehab - healthy lifestyle https://t.co/fdau3z4lhf by @ekuzevska",no retweet username,[],2019-06-05 11:11:25+00:00,36770,34776
fluxxtgroup,"yet, ocd, schizophrenia and bipolar disorder were found to have an equal ratio between the genders. although depression was found most common in females (2:1) the male statistic followed closely behind.",no retweet username,[],2019-06-05 11:05:42+00:00,1955,1731
phineas_klier,"@webcomicupdates hey, i'm mykel (he/him) and i create @franticlive, a band drama/queer romance comic with a focus on mental health. the protag, mitch, lives with bipolar ii disorder.
https://t.co/niczt6uepf
https://t.co/gellwiatzh
https://t.co/vdsmkldeua
support: https://t.co/7zvbcpcue2 🏳️‍🌈 https://t.co/ws6qleasdf",muepin,[],2019-06-05 11:04:49+00:00,2016,970
WebcomicUpdates,"@webcomicupdates hey, i'm mykel (he/him) and i create @franticlive, a band drama/queer romance comic with a focus on mental health. the protag, mitch, lives with bipolar ii disorder.
https://t.co/niczt6uepf
https://t.co/gellwiatzh
https://t.co/vdsmkldeua
support: https://t.co/7zvbcpcue2 🏳️‍🌈 https://t.co/ws6qleasdf",muepin,[],2019-06-05 11:02:50+00:00,3704,470
RABTBookTours,book blitz:  a surgeon's life with bipolar disorder by john a. emery md #nonfiction #medicaleducation #memoir #promo @rabtbooktours #rabtbooktours #asurgeonslifewithbipolardisorder  https://t.co/w5a6gp3rhq https://t.co/rq22wzzxtc,no retweet username,"[{'text': 'nonfiction', 'indices': [72, 83]}, {'text': 'medicaleducation', 'indices': [84, 101]}, {'text': 'memoir', 'indices': [102, 109]}]",2019-06-05 11:00:34+00:00,7444,7115
jo_the_hat,participants needed - international participants are welcome! we are recruiting women with bipolar disorder to participate in a online survey of women’s experiences of this condition. please visit to take part https://t.co/eebypo1eak https://t.co/t5znkgl7gn,perichtania,[],2019-06-05 10:35:31+00:00,830,1067
hoskas,participants needed - international participants are welcome! we are recruiting women with bipolar disorder to participate in a online survey of women’s experiences of this condition. please visit to take part https://t.co/eebypo1eak https://t.co/t5znkgl7gn,perichtania,[],2019-06-05 10:34:54+00:00,3345,1341
StarCur1,participants needed - international participants are welcome! we are recruiting women with bipolar disorder to participate in a online survey of women’s experiences of this condition. please visit to take part https://t.co/eebypo1eak https://t.co/t5znkgl7gn,perichtania,[],2019-06-05 10:33:51+00:00,1849,1000
trichomeinc,"win tickets to fold x bipolar disorder rec. with umwelt, jks &amp; mayeul, introversion https://t.co/kpm2h28wpr https://t.co/f85bhk3xvp",no retweet username,[],2019-06-05 10:29:06+00:00,2357,682
vampgirl32,book blitz: a surgeon’s life with bipolar disorder by john a. emery md https://t.co/yszfz3qcfa https://t.co/bbqunnql9c,no retweet username,[],2019-06-05 10:26:22+00:00,1485,2491
Aware,"joanna fortune is an accredited psychotherapist &amp; author. in her own clinic she works with families with a variety of issues, specialising in attachment therapy. she's a speaker at the aware conference this oct “the future of depression &amp; bipolar disorder” https://t.co/sjjdjokomn https://t.co/bwxrc47ksf",no retweet username,[],2019-06-05 10:21:09+00:00,23356,496
Mo_Swift,@ryanneashleigh bipolar i is associated with severe mania requiring hospitalization,no retweet username,[],2019-06-05 10:17:43+00:00,597,535
BlogsNyx,#bookblitz | a surgeon’s life with bipolar disorder by john a. emery md | #medicaleducation | #nonfictionmemoir | #proactivememoir | #xlibrispublishing | @rabtbooktours https://t.co/vwpmzgscis https://t.co/bpuc5wwvnt,no retweet username,"[{'text': 'BookBlitz', 'indices': [0, 10]}, {'text': 'MedicalEducation', 'indices': [74, 91]}, {'text': 'NonFictionMemoir', 'indices': [94, 111]}]",2019-06-05 10:16:43+00:00,239,479
TamsynVR,enjoying the #wfsbp2019 conference in vancouver - not the least our #isbd task force symposium on assessment and treatment or cognitive impairment in bipolar disorder! https://t.co/ll3daqk4f9,kamillawm,"[{'text': 'wfsbp2019', 'indices': [28, 38]}, {'text': 'ISBD', 'indices': [83, 88]}]",2019-06-05 10:07:30+00:00,1983,1967
MASAsports,🔥hot product of the week is the jugs bp1 pitching machine🔥 #masa #masasports #baseball #softball #pitchingmachine #jugssports #combopitchingmachine  @jugssports https://t.co/drwgldddds,no retweet username,"[{'text': 'masa', 'indices': [59, 64]}, {'text': 'masasports', 'indices': [65, 76]}, {'text': 'baseball', 'indices': [77, 86]}, {'text': 'softball', 'indices': [87, 96]}, {'text': 'pitchingmachine', 'indices': [97, 113]}]",2019-06-05 10:01:13+00:00,266,623
pandalemanila,"*bp1 mock exam team for removals was mobilized at 9am*
*all questions were sent in by 5:30pm*

aaaahhh sobrang efficient ng batch, sabay-sabay tayo mag-yl7, 2022!!",alfredrecio,[],2019-06-05 09:50:41+00:00,1301,1195
alfredrecio,"*bp1 mock exam team for removals was mobilized at 9am*
*all questions were sent in by 5:30pm*

aaaahhh sobrang efficient ng batch, sabay-sabay tayo mag-yl7, 2022!!",no retweet username,[],2019-06-05 09:47:06+00:00,676,512
IsusJeMoj,"testimony: since becoming baptized, jesus has delivered me from alcohol addiction, bipolar disorder, depression, anxiety, social phobia, adultery, fornication, excessive partying, bad crowds, smoking cigarettes, and thunderstorm fears. he can do this for you too. submit to him!! https://t.co/vawvzklyw1",IsusJeMoj,[],2019-06-05 09:11:06+00:00,3204,0
IsusJeMoj,"don't give up on jesus. what he did for me, he can do for you.
2010: healed of suicidal thoughts.
2011: healed from breast cancer &amp; prescription pill overdose.
2016: irregularities in my brain signaled a tumor. healed.
2018: healed from alcohol addiction &amp; bipolar disorder. https://t.co/zhoejnc1eu",IsusJeMoj,[],2019-06-05 09:02:49+00:00,3204,0
trulytrendypr,a surgeon’s life with bipolar disorder #blitz @rabtbooktours #rba https://t.co/vjx8riqrr5 https://t.co/9txyclhwef,no retweet username,"[{'text': 'Blitz', 'indices': [39, 45]}, {'text': 'rba', 'indices': [61, 65]}]",2019-06-05 08:50:09+00:00,289,1156
ConorAllanIRL,"after attempting suicide at 19, sameera discovered she was pregnant. this motivated her to seek help and she was diagnosed with #bipolar disorder.

sameera has since been sharing her personal journey through vlogging to raise awareness and help others with the condition. https://t.co/uuvpgegyhl",BBCWales,[],2019-06-05 08:45:31+00:00,449,76
BipolarScotland,"after attempting suicide at 19, sameera discovered she was pregnant. this motivated her to seek help and she was diagnosed with #bipolar disorder.

sameera has since been sharing her personal journey through vlogging to raise awareness and help others with the condition. https://t.co/uuvpgegyhl",BBCWales,[],2019-06-05 08:37:52+00:00,3325,623
Alberto14083934,"@petrogustavo el criminal lo es desde el vientre de la madre salmo58:v 4:5,el embaucador antes de nacer ya son asi:¿fase maníaca puede durar semanas o meses;la fase depresiva igual?
los síntomas de la manía bipolar:
estado de ánimo alto.optimismo exagerado.escasa sensatez:petro,es 
bilolar:""😎",no retweet username,[],2019-06-05 08:27:57+00:00,552,1509
Schgain,"@webcomicupdates hey, i'm mykel (he/him) and i create @franticlive, a band drama/queer romance comic with a focus on mental health. the protag, mitch, lives with bipolar ii disorder.
https://t.co/niczt6uepf
https://t.co/gellwiatzh
https://t.co/vdsmkldeua
support: https://t.co/7zvbcpcue2 🏳️‍🌈 https://t.co/ws6qleasdf",muepin,[],2019-06-05 08:25:55+00:00,613,1526
